Pet,"'Horror,Thriller'",'Carles Torrens',"'Dominic Monaghan, Ksenia Solo, Jennette McCurdy,Da'Vone McDonald'",2016,94,
Split,"'Horror,Thriller'",'M. Night Shyamalan',"'James McAvoy, Anya Taylor-Joy, Haley Lu Richardson, Jessica Sula'",2016,117,138.12
The Neon Demon,"'Horror,Thriller'",'Nicolas Winding Refn',"'Elle Fanning, Christina Hendricks, Keanu Reeves, Karl Glusman'",2016,118,1.33
Friday the 13th,'Horror','Marcus Nispel',"'Jared Padalecki, Amanda Righetti, Derek Mears,Danielle Panabaker'",2009,97,65
Lights Out,'Horror','David F. Sandberg',"'Teresa Palmer, Gabriel Bateman, Maria Bello,Billy Burke'",2016,81,67.24
The Cabin in the Woods,'Horror','Drew Goddard',"'Kristen Connolly, Chris Hemsworth, Anna Hutchison,Fran Kranz'",2012,95,42.04
The Hills Have Eyes,'Horror','Alexandre Aja',"'Ted Levine, Kathleen Quinlan, Dan Byrd, Emilie de Ravin'",2006,107,41.78
The Mist,'Horror','Frank Darabont',"'Thomas Jane, Marcia Gay Harden, Laurie Holden,Andre Braugher'",2007,126,25.59
Source Code,"'Mystery,Romance,Sci-Fi'",'Duncan Jones',"'Jake Gyllenhaal, Michelle Monaghan, Vera Farmiga,Jeffrey Wright'",2011,93,54.7
The Loft,"'Mystery,Romance,Thriller'",'Erik Van Looy',"'Karl Urban, James Marsden, Wentworth Miller, Eric Stonestreet'",2014,108,5.98
Limitless,"'Mystery,Sci-Fi,Thriller'",'Neil Burger',"'Bradley Cooper, Anna Friel, Abbie Cornish, Robert De Niro'",2011,105,79.24
Super 8,"'Mystery,Sci-Fi,Thriller'",'J.J. Abrams',"'Elle Fanning, AJ Michalka, Kyle Chandler, Joel Courtney'",2011,112,126.98
Enemy,"'Mystery,Thriller'",'Denis Villeneuve',"'Jake Gyllenhaal, Melanie Laurent, Sarah Gadon,Isabella Rossellini'",2013,91,1.01
Shutter Island,"'Mystery,Thriller'",'Martin Scorsese',"'Leonardo DiCaprio, Emily Mortimer, Mark Ruffalo,Ben Kingsley'",2010,138,127.97
The Da Vinci Code,"'Mystery,Thriller'",'Ron Howard',"'Tom Hanks, Audrey Tautou, Jean Reno, Ian McKellen'",2006,149,217.54
The Ghost Writer,"'Mystery,Thriller'",'Roman Polanski',"'Ewan McGregor, Pierce Brosnan, Olivia Williams,Jon Bernthal'",2010,128,15.52
The Gift,"'Mystery,Thriller'",'Joel Edgerton',"'Jason Bateman, Rebecca Hall, Joel Edgerton, Allison Tolman'",2015,108,43.77
The Adjustment Bureau,"'Romance,Sci-Fi,Thriller'",'George Nolfi',"'Matt Damon, Emily Blunt, Lisa Thoreson, Florence Kastriner'",2011,106,62.45
