Legion,"'Action,Fantasy,Horror'",'Scott Stewart',"'Paul Bettany, Dennis Quaid, Charles S. Dutton, Lucas Black'",2010,100,40.17
Underworld Awakening,"'Action,Fantasy,Horror'",'Måns Mårlind',"'Kate Beckinsale, Michael Ealy, India Eisley, Stephen Rea'",2012,88,62.32
Ghost Rider,"'Action,Fantasy,Thriller'",'Mark Steven Johnson',"'Nicolas Cage, Eva Mendes, Sam Elliott, Matt Long'",2007,114,115.8
300,"'Action,Fantasy,War'",'Zack Snyder',"'Gerard Butler, Lena Headey, David Wenham, Dominic West'",2006,117,210.59
Sucker Punch,"'Action,Fantasy'",'Zack Snyder',"'Emily Browning, Vanessa Hudgens, Abbie Cornish,Jena Malone'",2011,110,36.38
Pandorum,"'Action,Horror,Mystery'",'Christian Alvart',"'Dennis Quaid, Ben Foster, Cam Gigandet, Antje Traue'",2009,108,10.33
Cloverfield,"'Action,Horror,Sci-Fi'",'Matt Reeves',"'Mike Vogel, Jessica Lucas, Lizzy Caplan, T.J. Miller'",2008,85,80.03
The Purge: Election Year,"'Action,Horror,Sci-Fi'",'James DeMonaco',"'Frank Grillo, Elizabeth Mitchell, Mykelti Williamson, Joseph Julian Soria'",2016,109,79
Grindhouse,"'Action,Horror,Thriller'",'Robert Rodriguez',"'Kurt Russell, Rose McGowan, Danny Trejo, Zoë Bell'",2007,191,25.03
The Belko Experiment,"'Action,Horror,Thriller'",'Greg McLean',"'John Gallagher Jr., Tony Goldwyn, Adria Arjona, John C. McGinley'",2016,89,10.16
The Stakelander,"'Action,Horror'",'Dan Berk',"'Connor Paolo, Nick Damici, Laura Abramsen, A.C. Peterson'",2016,81,
The Maze Runner,"'Action,Mystery,Sci-Fi'",'Wes Ball',"'Dylan O'Brien, Kaya Scodelario, Will Poulter, Thomas Brodie-Sangster'",2014,113,102.41
Eagle Eye,"'Action,Mystery,Thriller'",'D.J. Caruso',"'Shia LaBeouf, Michelle Monaghan, Rosario Dawson,Michael Chiklis'",2008,118,101.11
The Bourne Ultimatum,"'Action,Mystery,Thriller'",'Paul Greengrass',"'Matt Damon, Edgar Ramírez, Joan Allen, Julia Stiles'",2007,115,227.14
Unknown,"'Action,Mystery,Thriller'",'Jaume Collet-Serra',"'Liam Neeson, Diane Kruger, January Jones,Aidan Quinn'",2011,113,61.09
Death Race,"'Action,Sci-Fi,Thriller'",'Paul W.S. Anderson',"'Jason Statham, Joan Allen, Tyrese Gibson, Ian McShane'",2008,105,36.06
Deja Vu,"'Action,Sci-Fi,Thriller'",'Tony Scott',"'Denzel Washington, Paula Patton, Jim Caviezel, Val Kilmer'",2006,126,
District 9,"'Action,Sci-Fi,Thriller'",'Neill Blomkamp',"'Sharlto Copley, David James, Jason Cope, Nathalie Boltt'",2009,112,115.65
In Time,"'Action,Sci-Fi,Thriller'",'Andrew Niccol',"'Justin Timberlake, Amanda Seyfried, Cillian Murphy,Olivia Wilde'",2011,109,37.55
Lucy,"'Action,Sci-Fi,Thriller'",'Luc Besson',"'Scarlett Johansson, Morgan Freeman, Min-sik Choi,Amr Waked'",2014,89,126.55
Maze Runner: The Scorch Trials,"'Action,Sci-Fi,Thriller'",'Wes Ball',"'Dylan O'Brien, Kaya Scodelario, Thomas Brodie-Sangster,Giancarlo Esposito'",2015,131,81.69
Riddick,"'Action,Sci-Fi,Thriller'",'David Twohy',"'Vin Diesel, Karl Urban, Katee Sackhoff, Jordi Mollà'",2013,119,42
Dredd,"'Action,Sci-Fi'",'Pete Travis',"'Karl Urban, Olivia Thirlby, Lena Headey, Rachel Wood'",2012,95,13.4
Ender's Game,"'Action,Sci-Fi'",'Gavin Hood',"'Harrison Ford, Asa Butterfield, Hailee Steinfeld, Abigail Breslin'",2013,114,61.66
The Avengers,"'Action,Sci-Fi'",'Joss Whedon',"'Robert Downey Jr., Chris Evans, Scarlett Johansson,Jeremy Renner'",2012,143,623.28
Rambo,"'Action,Thriller,War'",'Sylvester Stallone',"'Sylvester Stallone, Julie Benz, Matthew Marsden, Graham McTavish'",2008,92,42.72
Jason Bourne,"'Action,Thriller'",'Paul Greengrass',"'Matt Damon, Tommy Lee Jones, Alicia Vikander,Vincent Cassel'",2016,123,162.16
No Escape,"'Action,Thriller'",'John Erick Dowdle',"'Lake Bell, Pierce Brosnan, Owen Wilson,Chatchawai Kamonsakpitak'",2015,103,27.29
